date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution,sector_evidence_url,sector_evidence_text,sector_evidence_source,sector_evidence_type
2026-06-22,Hellfest,France,France,Administration / Collectivité,Autre cyber,Inconnu,Signal documenté par la source,60,"Une base de données attribuée au Hellfest, l’un des plus importants festivals de musiques extrêmes d’Europe, a été…",https://www.cyberattaque.org/hellfest-un-fichier-de-pres-de-1-900-personnes-diffuse-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Hellfest : un fichier de près de 1 900 personnes diffusé après une cyberattaque,nouveau,,,,
2026-06-22,Fédération Sportive de la Police Nationale,France,France,Sport,Intrusion,Inconnu,Revendiqué / non corroboré,65,"Un hacker utilisant le pseudonyme misere revendique l’accès à une base de données attribuée à Sportpolice.fr, la plateforme…",https://www.cyberattaque.org/federation-sportive-de-la-police-nationale-les-donnees-de-plus-de-70-000-policiers-en-fuite/,Rattrapage 2026 Cyberattaque.org — Fédération Sportive de la Police Nationale : les données de plus de 70 000 policiers en fuite,nouveau,,,,
2026-06-22,France-Terrain.com,France,Marseille,Inconnu,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Le cybercriminel ChimeraZ revendique la publication d’une base de données attribuée à France-Terrain.com, un portail spécialisé dans la…",https://www.cyberattaque.org/france-terrain-com-une-base-interne-revendiquee-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — France-Terrain.com : une base interne revendiquée dans une fuite de données,nouveau,,,,
2026-06-22,Apps.education.fr,France,Marseille,Inconnu,Autre cyber,Inconnu,Revendiqué / non corroboré,65,"Le hacker se présentant sous le pseudonyme misere revendique la diffusion d’une base de données attribuée à apps.education.fr,…",https://www.cyberattaque.org/apps-education-fr-plus-de-143-000-comptes-dagents-et-personnels-de-leducation-nationale-en-fuite-apres-une-cyberattaque/,Rattrapage 2026 Cyberattaque.org — Apps.education.fr : plus de 143 000 comptes d’agents et personnels de l’Éducation nationale en fuite après une cyberattaque,nouveau,,,,
2026-06-21,Ouest France Immo,France,Marseille,Inconnu,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ revendique la publication d’une base de données attribuée à Ouestfrance-Immo.pro, une plateforme professionnelle liée aux…",https://www.cyberattaque.org/ouest-france-immo-plus-de-12-000-agences-immobilieres-revendiquees-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Ouest France Immo : plus de 12 000 agences immobilières revendiquées dans une fuite de données,nouveau,,,,
2026-06-21,ACOPA Immobilier victime d’une cyberattaque,France,Marseille,Construction / BTP,Autre cyber,Inconnu,Revendiqué / non corroboré,65,Une nouvelle revendication visant le secteur immobilier français a été publiée sur un forum cybercriminel. Un acteur utilisant…,https://www.cyberattaque.org/acopa-immobilier-victime-dune-cyberattaque-plus-de-22-000-fiches-clients-publiees/,Rattrapage 2026 Cyberattaque.org — ACOPA Immobilier victime d’une cyberattaque : plus de 22 000 fiches clients publiées,nouveau,,,,
2026-06-19,Iron Bodyfit,France,France,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Un acteur utilisant le pseudonyme Shabat affirme détenir et commercialiser une base de données attribuée à Iron Bodyfit,…",https://www.cyberattaque.org/iron-bodyfit-382-000-clients-revendiques-dans-une-fuite-de-donnees-mondiale/,Rattrapage 2026 Cyberattaque.org — Iron Bodyfit : 382 000 clients revendiqués dans une fuite de données mondiale,nouveau,,,,
2026-06-18,Timer Immobilier,France,Marseille,Construction / BTP,Fuite de données,0xSec,Revendiqué / non corroboré,65,Un hacker utilisant le pseudonyme 0xSec affirme avoir obtenu et publié une base de données attribuée à Timer…,https://www.cyberattaque.org/timer-immobilier-des-donnees-dacquereurs-et-de-vendeurs-diffusees-publiquement/,Rattrapage 2026 Cyberattaque.org — Timer Immobilier : des données d’acquéreurs et de vendeurs diffusées publiquement,nouveau,,,,
2026-06-18,MaGestionLocative,France,Marseille,Finance / Assurance,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ revendique la publication d’une base de données attribuée à MaGestionLocative.fr, une autre société spécialisée dans…",https://www.cyberattaque.org/magestionlocative-des-documents-de-gestion-locative-revendiques-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — MaGestionLocative : des documents de gestion locative revendiqués dans une fuite de données,nouveau,,,,
2026-06-18,Bien’ici,France,Marseille,Inconnu,Fuite de données,0xSec,Revendiqué / non corroboré,65,Un utilisateur opérant sous le pseudonyme 0xSec affirme avoir mis la main sur plusieurs exports de données associés…,https://www.cyberattaque.org/bienici-les-prospects-de-six-agences-immobilieres-diffusees-en-fuite/,Rattrapage 2026 Cyberattaque.org — Bien’ici : les prospects de six agences immobilières diffusées en fuite,nouveau,,,,
2026-06-17,TakTikimmo,France,Marseille,Construction / BTP,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ avait annoncé un « black June » pour l’immobilier, il revendique maintenant la publication d’une base de…",https://www.cyberattaque.org/taktikimmo-pres-de-94-000-annonces-immobilieres-revendiquees-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — TakTikimmo : près de 94 000 annonces immobilières revendiquées dans une fuite de données,nouveau,,,,
2026-06-16,G7 d’Évian,France,France,Administration / Collectivité,Autre cyber,Inconnu,Signal documenté par la source,60,Plusieurs sites internet de collectivités et de services publics de Haute-Savoie ont été visés par une série de…,https://www.cyberattaque.org/g7-devian-plusieurs-sites-publics-de-haute-savoie-cibles-par-des-cyberattaques/,Rattrapage 2026 Cyberattaque.org — G7 d’Évian : plusieurs sites publics de Haute-Savoie ciblés par des cyberattaques,nouveau,,,,
2026-06-16,Autosur,France,France,Inconnu,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Les hackers ChimeraZ et misere revendiquent la publication d’une base de données attribuée à Autosur, l’un des principaux…",https://www.cyberattaque.org/autosur-63-000-controles-techniques-revendiques-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Autosur : 63 000 contrôles techniques revendiqués dans une fuite de données,nouveau,,,,
2026-06-15,Superimmo,France,Marseille,Construction / BTP,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Le cybercriminel ChimeraZ revendique la publication d’une base de données attribuée à Superimmo.com, un portail immobilier français spécialisé…",https://www.cyberattaque.org/superimmo-plus-de-52-000-professionnels-revendiques-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Superimmo : plus de 52 000 professionnels revendiqués dans une fuite de données,nouveau,,,,
2026-06-15,Local’emploi,France,France,Finance / Assurance,Fuite de données,0xSec,Revendiqué / non corroboré,65,"Le cybercriminel 0xSec revendique la publication d’une base de données attribuée à Local’emploi, une plateforme d’emploi portée par…",https://www.cyberattaque.org/localemploi-plus-de-12-000-candidats-et-recruteurs-revendiques-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Local’emploi : plus de 12 000 candidats et recruteurs revendiqués dans une fuite de données,nouveau,,,,
2026-06-15,JeVeuxAider.gouv.fr,France,France,Administration / Collectivité,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Le hacker Misere revendique l’extraction d’une importante base de données attribuée à JeVeuxAider.gouv.fr, la plateforme officielle de la…",https://www.cyberattaque.org/jeveuxaider-gouv-fr-plus-de-558-000-benevoles-potentiellement-concernes-par-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — JeVeuxAider.gouv.fr : plus de 558 000 bénévoles concernés par une fuite de données,nouveau,,,,
2026-06-14,SSTRN,France,France,Santé,Fuite de données,Inconnu,Signal documenté par la source,60,Une importante fuite de données attribuée au SSTRN (Service de prévention et de santé au travail de la…,https://www.cyberattaque.org/sstrn-plus-de-355-000-salaries-voient-leur-historique-de-medecine-du-travail-expose/,Rattrapage 2026 Cyberattaque.org — SSTRN : plus de 355 000 salariés voient leur historique de médecine du travail exposé,nouveau,,,,
2026-06-14,RATP,France,France,Transport / Logistique,Fuite de données,Inconnu,Revendiqué / non corroboré,65,"Une base de données attribuée à la RATP a été publiée sur un forum cybercriminel. Selon son auteur,…",https://www.cyberattaque.org/ratp-les-donnees-de-plus-de-62-000-employes-diffusees-sur-le-darkweb/,Rattrapage 2026 Cyberattaque.org — RATP : les données de plus de 62 000 employés diffusées sur le DarkWeb,nouveau,,,,
2026-06-14,Junior Association,France,France,Inconnu,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une base de données attribuée au Réseau National des Juniors Associations a été publiée sur un forum cybercriminel….,https://www.cyberattaque.org/junior-association-plus-de-63-000-jeunes-et-responsables-associatifs-concernes-par-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Junior Association : plus de 63 000 jeunes et responsables associatifs concernés par une fuite de données,nouveau,,,,
2026-06-14,Immofacile,France,Marseille,Numérique / Technologie,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Le cybercriminel ChimeraZ revendique la publication d’une base de données attribuée à Immofacile, une solution logicielle largement utilisée…",https://www.cyberattaque.org/immofacile-plus-de-171-000-professionnels-de-limmobilier-concernes-par-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Immofacile : plus de 171 000 professionnels de l’immobilier concernés par une fuite de données,nouveau,,,,
2026-06-14,Académie de Lyon,France,France,Éducation / Formation,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une importante base de données attribuée à l’académie de Lyon et au système Affelnet a été publiée sur…,https://www.cyberattaque.org/academie-de-lyon-plus-de-61-000-dossiers-affelnet-diffuses-sur-un-forum-cybercriminel/,Rattrapage 2026 Cyberattaque.org — Académie de Lyon : plus de 61 000 dossiers Affelnet diffusés sur un forum cybercriminel,nouveau,,,,
2026-06-13,BYmyCAR,France,France,Industrie / Manufacture,Incident tiers,Inconnu,Signal documenté par la source,60,Le groupe automobile BYmyCAR informe ses clients qu’un incident de sécurité a affecté l’un des outils de gestion…,https://www.cyberattaque.org/bymycar-un-prestataire-victime-dune-cyberattaque-les-donnees-de-clients-exposees/,"Rattrapage 2026 Cyberattaque.org — BYmyCAR : un prestataire victime d’une cyberattaque, les données de clients exposées",nouveau,,,,
2026-06-12,Lancy FC,Suisse,Suisse,Sport,Ransomware,Inconnu,Signal documenté par la source,60,"Le club suisse Lancy FC, basé dans le canton de Genève, fait l’objet d’une revendication de fuite de…",https://www.cyberattaque.org/lancy-fc-le-club-suisse-voit-les-donnees-de-6-600-licencies-exposees/,Rattrapage 2026 Cyberattaque.org — Lancy FC : le club suisse voit les données de 6 600 licenciés exposées,nouveau,,,,
2026-06-12,HomePad,France,Marseille,Inconnu,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Le hacker ChimeraZ revendique l’accès à des données issues de HomePad, une solution utilisée par les professionnels de…",https://www.cyberattaque.org/homepad-plus-de-625-000-locataires-et-proprietaires-concernes-par-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — HomePad : plus de 625 000 locataires concernés par une fuite de données,nouveau,,,,
2026-06-12,France Services,France,France,Numérique / Technologie,Fuite de données,Inconnu,Revendiqué / non corroboré,65,Une nouvelle base de données attribuée au portail France Services a été revendiquée et publiée sur un forum…,https://www.cyberattaque.org/france-services-les-donnees-de-plus-de-12-800-conseillers-et-agents-diffusees-sur-le-darkweb/,Rattrapage 2026 Cyberattaque.org — France Services : les données de plus de 12 800 conseillers et agents diffusées sur le DarkWeb,nouveau,,,,
2026-06-11,Smartbox,France,France,Administration / Collectivité,Fuite de données,Inconnu,Signal documenté par la source,60,"Une importante fuite de données attribuée à Smartbox, spécialiste européen des coffrets cadeaux et expériences de loisirs, a…",https://www.cyberattaque.org/smartbox-plus-de-60-000-comptes-et-200-000-contrats-exposes-dans-une-fuite-de-donnees/,Rattrapage 2026 Cyberattaque.org — Smartbox : plus de 60 000 comptes et 200 000 contrats exposés dans une fuite de données,nouveau,,,,
2026-06-11,Jestimo,France,Marseille,Inconnu,Fuite de données,ChimeraZ,Revendiqué / non corroboré,65,"Une nouvelle fuite revendiquée par le cybercriminel ChimeraZ vise Jestimo, une solution utilisée par de nombreuses agences immobilières…",https://www.cyberattaque.org/jestimo-155-000-proprietaires-et-vendeurs-exposes-dans-une-fuite-de-donnees-immobilieres/,Rattrapage 2026 Cyberattaque.org — Jestimo : 155 000 propriétaires et vendeurs exposés dans une fuite de données immobilières,nouveau,,,,
2026-06-10,Toulouse FC,France,France,Sport,Incident tiers,Inconnu,Signal documenté par la source,60,Le Toulouse Football Club a annoncé avoir été informé par l’un de ses prestataires de la survenue d’un…,https://www.cyberattaque.org/toulouse-fc-les-abonnes-exposes-apres-une-cyberattaque-chez-un-prestataire/,Rattrapage 2026 Cyberattaque.org — Toulouse FC : les abonnés exposés après une cyberattaque chez un prestataire,nouveau,,,,
