date,organisation,territoire,localisation,secteur,type_menace,acteur,statut,score_cyberattaque,impact_connu,source_urls,synthese,evolution
2026-08-16,Fédération Française de Motocyclisme,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/f-d-ration-fran-aise-de-motocyclisme-msvj2szkiclvx2gaoc,Rattrapage 2026 depuis l’archive FrenchBreaches — Fédération Française de Motocyclisme.,nouveau
2026-06-18,Timer Immobilier,France,France,Construction / BTP,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/timer-immobilier-mqjlc2ku49x8ezwtq6r,Rattrapage 2026 depuis l’archive FrenchBreaches — Timer Immobilier.,nouveau
2026-06-18,Solly Azar (via Almerys),France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/solly-azar-via-almerys-mqjfqef9ipxy74gpboj,Rattrapage 2026 depuis l’archive FrenchBreaches — Solly Azar (via Almerys).,nouveau
2026-06-18,Mutuelle Entrain (via Almerys),France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/mutuelle-entrain-via-almerys-mqjfls9mf0m4fe9mgi,Rattrapage 2026 depuis l’archive FrenchBreaches — Mutuelle Entrain (via Almerys).,nouveau
2026-06-18,Maison Fossier,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/maison-fossier-mqjfntuib12z7ymggy,Rattrapage 2026 depuis l’archive FrenchBreaches — Maison Fossier.,nouveau
2026-06-18,Ma Gestion Locative (MGL),France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ma-gestion-locative-mgl-mqjl2eezyhf2x0xmwye,Rattrapage 2026 depuis l’archive FrenchBreaches — Ma Gestion Locative (MGL).,nouveau
2026-06-18,IronBodyFit,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ironbodyfit-mqjg6dpnlebttvyshbd,Rattrapage 2026 depuis l’archive FrenchBreaches — IronBodyFit.,nouveau
2026-06-18,Delamarche Immobilier,France,France,Construction / BTP,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/delamarche-immobilier-mqjftnig7fcp069tvgl,Rattrapage 2026 depuis l’archive FrenchBreaches — Delamarche Immobilier.,nouveau
2026-06-18,Conseil de l'Europe,France,Strasbourg,Services aux entreprises,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/conseil-de-l-europe-mqjlwgye1pmnkc8tgpw,Rattrapage 2026 depuis l’archive FrenchBreaches — Conseil de l'Europe.,nouveau
2026-06-18,BIen'ICI,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/bien-ici-mqjl5rccxscbysjn2hr,Rattrapage 2026 depuis l’archive FrenchBreaches — BIen'ICI.,nouveau
2026-06-17,Taktikimmo,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/taktikimmo-mqie9ibsvuo6mera8fc,Rattrapage 2026 depuis l’archive FrenchBreaches — Taktikimmo.,nouveau
2026-06-16,Inter Mutuelles Habitat,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/inter-mutuelles-habitat-mqgs2tl17z5akc1rwq,Rattrapage 2026 depuis l’archive FrenchBreaches — Inter Mutuelles Habitat.,nouveau
2026-06-16,AUTOSUR,France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/autosur-mqgt6yrzt2f161mnb1d,Rattrapage 2026 depuis l’archive FrenchBreaches — AUTOSUR.,nouveau
2026-06-15,Superimmo,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/superimmo-mqfkdygx566mfg8l6sx,Rattrapage 2026 depuis l’archive FrenchBreaches — Superimmo.,nouveau
2026-06-15,Local emploi,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/local-emploi-mqfquvf5lrew5oxqbog | https://www.bing.com/ck/a?!&&p=96a1c1666af62e721810011c03f1d30c8ed66eb7aa2d1e5dcb9874ec664900d7JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=1c253a46-9b22-654c-2e9c-2df19af96489&u=a1aHR0cHM6Ly93d3cubmV3c2JyZWFrLmNvbS9oZW1wc3RlYWQtbnk&ntb=1 | https://www.bing.com/ck/a?!&&p=a4c8afa790e6f1d6f837ebf6373db2da6288fd4b4dcbae03cbbb09559c8a062aJmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=1c253a46-9b22-654c-2e9c-2df19af96489&u=a1aHR0cHM6Ly93d3cubG9uZ2lzbGFuZHByZXNzLmNvbS9jYXRlZ29yeS9sb2NhbC1uZXdzL25hc3NhdS9oZW1wc3RlYWQv&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Local emploi.,nouveau
2026-06-15,JeVeuxAider.gouv.fr,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/jeveuxaider-gouv-fr-mqeg2t0qixdt06zw3dr,Rattrapage 2026 depuis l’archive FrenchBreaches — JeVeuxAider.gouv.fr.,nouveau
2026-06-15,France-Services.gouv.fr,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/france-services-gouv-fr-mqf3o2l5vy67lkuhmv,Rattrapage 2026 depuis l’archive FrenchBreaches — France-Services.gouv.fr.,nouveau
2026-06-14,RATP,France,France,Transport / Logistique,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/ratp-mqe52h4iujuuzpmjtoo,Rattrapage 2026 depuis l’archive FrenchBreaches — RATP.,nouveau
2026-06-14,Orisha,France,France,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/orisha-mqdwai8t7gz9foaygyk,Rattrapage 2026 depuis l’archive FrenchBreaches — Orisha.,nouveau
2026-06-14,Immofacile,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/immofacile-mqdu2w1mw9960u9mh2m,Rattrapage 2026 depuis l’archive FrenchBreaches — Immofacile.,nouveau
2026-06-13,Service de Prévention et de Santé au Travail de la Région Nantaise (SSTRN),France,France,Santé,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/service-de-pr-vention-et-de-sant-au-travail-de-la-r-gion-nantaise-sstrn-mqbk8j4m5f0w0e0h09w,Rattrapage 2026 depuis l’archive FrenchBreaches — Service de Prévention et de Santé au Travail de la Région Nantaise (SSTRN).,nouveau
2026-06-13,Réseau National des Juniors Associations,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/r-seau-national-des-juniors-associations-mqcfss6hsthzz3d4es,Rattrapage 2026 depuis l’archive FrenchBreaches — Réseau National des Juniors Associations.,nouveau
2026-06-13,Figaro Immobilier,France,France,Construction / BTP,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/figaro-immobilier-mqcfam52pc2qh987u4n,Rattrapage 2026 depuis l’archive FrenchBreaches — Figaro Immobilier.,nouveau
2026-06-13,BYmyCAR,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/bymycar-mqcgnonxzovo4gs9pnl,Rattrapage 2026 depuis l’archive FrenchBreaches — BYmyCAR.,nouveau
2026-06-13,Académie de Lyon,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/acad-mie-de-lyon-mqcey3tv8yl47jz29m7,Rattrapage 2026 depuis l’archive FrenchBreaches — Académie de Lyon.,nouveau
2026-06-12,Lancy FC,Suisse,Genève,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/lancy-fc-mqb2ilmp9ngammiaaiu,Rattrapage 2026 depuis l’archive FrenchBreaches — Lancy FC.,nouveau
2026-06-12,HomePad,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/homepad-mqb2ehnjlkmax4yx41,Rattrapage 2026 depuis l’archive FrenchBreaches — HomePad.,nouveau
2026-06-11,Smartbox,France,France,Inconnu,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/smartbox-mq8np9lufggvwzpkedg,Rattrapage 2026 depuis l’archive FrenchBreaches — Smartbox.,nouveau
2026-06-11,Jestimo,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/jestimo-mq9cbovi7g8ydxg5hgy,Rattrapage 2026 depuis l’archive FrenchBreaches — Jestimo.,nouveau
2026-06-10,Toulouse Football Club,France,France,Sport,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/toulouse-football-club-mq8gg1vqwwi6511gi6,Rattrapage 2026 depuis l’archive FrenchBreaches — Toulouse Football Club.,nouveau
2026-06-10,Capifrance,France,France,Construction / BTP,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/capifrance-mq83x05dnv9q0ygvbx,Rattrapage 2026 depuis l’archive FrenchBreaches — Capifrance.,nouveau
2026-06-10,Académie de Lille,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/acad-mie-de-lille-mq7y6hm2ing4zcwc4b,Rattrapage 2026 depuis l’archive FrenchBreaches — Académie de Lille.,nouveau
2026-06-09,Urban Food,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/urban-food-mq71li1y1usopl6cz5c,Rattrapage 2026 depuis l’archive FrenchBreaches — Urban Food.,nouveau
2026-06-09,Propriétés Privées,France,France,Construction / BTP,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/propri-t-s-priv-es-mq5hrqylubnjygteyl,Rattrapage 2026 depuis l’archive FrenchBreaches — Propriétés Privées.,nouveau
2026-06-09,Métropole de Rennes,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/m-tropole-de-rennes-mq6p5nusrlhtlceebmf,Rattrapage 2026 depuis l’archive FrenchBreaches — Métropole de Rennes.,nouveau
2026-06-09,IDNOT,France,France,Commerce / Distribution,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/idnot-mq736sbi8vpec3qpfxs,Rattrapage 2026 depuis l’archive FrenchBreaches — IDNOT.,nouveau
2026-06-09,Conservatoire de Bobigny,France,France,Éducation / Formation,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/conservatoire-de-bobigny-mq71t8hks3evi1hjg7d | https://www.bing.com/ck/a?!&&p=bcf8623cb861d3617fec22f61d5179495f48c9c196ff517e68ef244da10c6ce8JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0196688e-a2e4-69b5-0081-7f39a3996823&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvQ29uc2VydmF0b2lyZV9kZV9QYXJpcw&ntb=1 | https://www.bing.com/ck/a?!&&p=ab3a4dba87e21d2c09d2594428db5687388ec8c6a507ca6f444c37abf17e1184JmltdHM9MTc4NjgzODQwMA&ptn=3&ver=2&hsh=4&fclid=0196688e-a2e4-69b5-0081-7f39a3996823&u=a1aHR0cHM6Ly93d3cubWVycmlhbS13ZWJzdGVyLmNvbS9kaWN0aW9uYXJ5L2NvbnNlcnZhdG9pcmU&ntb=1,Rattrapage 2026 depuis l’archive FrenchBreaches — Conservatoire de Bobigny.,nouveau
2026-06-09,CompléVie (via Almerys),France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/compl-vie-via-almerys-mq6tc7exqvegfbrewra,Rattrapage 2026 depuis l’archive FrenchBreaches — CompléVie (via Almerys).,nouveau
2026-06-09,Boondooa,France,Haute-Savoie spécialisée,Numérique / Technologie,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/boondooa-mq71p5jfce4n38fynf7,Rattrapage 2026 depuis l’archive FrenchBreaches — Boondooa.,nouveau
2026-06-08,Tchap,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/tchap-mq4aeab2jsbmxt87pgb,Rattrapage 2026 depuis l’archive FrenchBreaches — Tchap.,nouveau
2026-06-08,Métropole de Nantes,France,France,Administration / Collectivité,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/m-tropole-de-nantes-mq5oczl0z8sgr0m5yl8,Rattrapage 2026 depuis l’archive FrenchBreaches — Métropole de Nantes.,nouveau
2026-06-08,Mutuelle Générale de la Police (via Almerys),France,France,Finance / Assurance,Fuite de données,Inconnu,Référencé par FrenchBreaches ; corroboration variable,50,Alerte référencée dans l’archive 2026 de FrenchBreaches ; détails à enrichir depuis la fiche source.,https://frenchbreaches.com/alertes/mutuelle-g-n-rale-de-la-police-via-almerys-mq55cuqicczq2dehva5,Rattrapage 2026 depuis l’archive FrenchBreaches — Mutuelle Générale de la Police (via Almerys).,nouveau
